"PID","Sale_Price"
908276150,11.480336928923
903451090,11.882515500774
527110080,12.0663388384812
535457010,11.8192198025692
903484020,11.7805416358822
905479110,11.7123337972028
527452310,11.7275991608737
528228445,12.1621436280468
923225370,11.534117625634
528344040,12.6535503774557
532377050,11.7961295218967
535176050,11.9023005326698
906340100,12.6478788120565
533212050,11.932561859739
909428180,12.1345902994907
535379110,11.8114657768332
534250400,12.1661491884378
527450520,11.5562787890708
527452150,11.8608741138475
903225040,11.6812618062307
911370410,12.5354939943202
905226080,11.7612017228247
914467050,12.3078254146933
908152260,11.8719220951116
534451170,11.332266191365
923228310,11.3779042013141
910201180,11.8932443613612
534476100,11.7783263329294
923225080,11.8277269345731
906223210,12.3562930029123
905480150,11.3261837996648
903452090,11.6629301673904
527208010,12.7247331578763
906426090,12.0346291648745
903231090,11.7861661340435
535152280,11.8638999791835
528458180,12.2946275092456
532354060,11.7518681991479
909279040,11.597984693644
527353060,12.3680370293835
916176030,11.92949581593
533110130,12.4932505944689
911370450,12.4457774777459
528118110,12.6373144231601
528228270,12.2259634243927
905480240,11.4397890453474
914460020,12.2128353818553
534428060,11.7743744678099
534252240,12.0028869363128
908102050,11.6581202876793
914475030,11.9749179701285
533221040,12.0495575906464
535451170,11.4339403198331
905451340,11.8024298396886
528118040,12.8469253241319
903200080,12.0732073829606
527162110,12.1315838690626
535381040,11.9630234409203
528174020,12.147106463444
534400290,12.0155260286513
903206070,11.853340584693
533252130,12.1297835979738
906382030,12.391826485107
535327200,11.7127894248661
535455080,11.5908980153288
527354160,12.143388242455
902207120,11.6956437465577
909282060,12.0449930470343
902109140,11.7955009857658
902206270,11.7925435191524
533250050,12.2687700693211
909452050,12.2432560734197
527212060,12.7324508709293
906394060,12.1680884247383
534401120,11.9412045925078
528435010,12.2775566270748
528315080,12.5110039751813
909275030,11.8928839512118
528102010,12.8225731531798
907200290,11.8602211553451
902300260,11.7800061745228
528150110,12.7738429027294
535450100,11.7524164665474
907285010,12.3267055788901
533253210,12.1159630003882
527301280,12.010518854589
905478140,11.8231063443898
902204080,11.4483730330659
907201280,11.7968713470958
905476170,11.3468098727869
923228210,11.3805155289934
534226120,11.7224592885419
527301170,12.2435914785384
535453040,11.7808908216781
535150300,12.4347270517065
528363020,12.588757329919
907265100,12.2433984316503
910200060,11.7382678242726
532376160,11.7453003305472
908204180,11.3643373912985
909282130,11.7854251858912
528326110,12.6716718254091
534176230,11.9542416877964
527302210,12.3737291268944
526355170,12.3977968336775
535305180,11.7742501374768
905452150,11.8101457952357
902201090,11.7729212242662
527452190,11.8709936180568
908275280,11.7272398062029
527402210,11.8250315291603
921126010,12.6264443759073
905109130,12.4907942940472
535425070,12.0650767295553
905200290,12.0873807180975
533253060,11.7124449684026
535179050,11.8188142033268
903476100,11.4171060288429
533135020,12.2732838951784
527403120,11.5780744868039
528429080,12.3942432831975
528354100,12.4896339827376
902427150,11.6840131631444
527226040,11.9794142047536
924100060,12.0474564843956
531452180,12.2258567024107
907252050,12.2447609570814
903236200,11.6530113441367
910201130,11.6282455069814
909100080,11.7371667577378
535402010,12.0857972022652
528186100,12.6481105282873
905225020,12.2742456620432
905201110,11.8994859200084
527158090,12.0953862935542
528175010,12.2508968854252
902401010,11.5838276342559
534251320,11.9906575833458
902109120,11.8017243914673
528290170,12.1353699216638
534252060,11.8568602596285
905475510,11.826904671975
527425060,11.595576698791
534201130,11.8151989222366
526302110,11.6393221567663
903430050,11.4855897803466
902110130,11.5466627067212
534401110,11.874751760279
528231020,12.0612237718814
531479020,11.3582404804906
905403060,11.5314975729552
916326010,12.3742848932748
527365030,12.3182425511325
528228295,12.2399627059201
527455250,11.7328159319456
916403040,12.0589910757356
527252090,12.5877517391508
908225240,11.6255486398196
528228285,12.0209270975379
908178050,12.4883124138739
916326040,11.9730134409846
916380060,12.4679846428044
903204010,11.8260400776999
528144020,12.2958007856742
906204230,12.32900642272
528168030,12.5703277917935
531369060,12.1425469672627
535451100,11.7765237309326
906380010,12.1279326579145
527450460,11.5254341770904
534277070,11.6305574862975
532353050,11.7179075199394
527105140,12.1589968964737
908102330,11.6580633853406
907135230,11.8743832260643
908250030,11.2227448284784
902103090,11.739014935412
528458120,12.4372475096378
535425060,12.022432614713
527404100,11.7088159310273
905475160,11.7272178849194
902100010,11.6467919094336
534202020,11.7951860936553
533251110,12.4612850134815
528435050,12.5344389342812
914476130,11.9513403231695
924100050,11.8312387421645
909428280,12.4808101306474
906230020,12.5055929959648
923230180,11.7347823394574
907420090,12.1180325044817
534250010,11.8400631492878
532353020,11.7404654367182
906380180,12.167889325691
531363020,11.8166819435104
906230010,12.5161520589478
923225300,11.4687556608066
527252050,12.5326446849324
923225440,11.5895966298112
907280090,12.3255123769331
527183030,12.1757563096544
535402220,11.9785929714252
532376250,11.7492240826759
914474020,12.2690602601037
907275090,12.3128871874173
528138030,12.7587957676496
908154195,12.875291036844
527402240,11.9287959990362
903228150,11.7323257077145
531451020,12.2485477048626
909275250,11.8590012713163
903484080,11.559652249608
534202170,11.9253666328284
906225180,12.1939284381931
916460110,12.2689422835176
528174010,12.1402109621509
528228360,12.2602432040133
903233140,11.6073658534515
535153150,11.9600694001958
533212020,11.9291647018005
909428170,12.1909966227599
534129060,12.2171425449497
527163080,12.0471156014728
908275290,11.9211037063327
903201020,11.7598806905121
528431110,12.6474856526313
903454060,11.2928398734203
903206120,12.0573730557234
527131110,12.4588367386942
906203120,12.6211803029067
908102140,11.7699142561138
527107210,12.0818891513844
923204140,11.9393580768155
527427200,12.1253140533369
528186170,12.2825128808035
906226070,11.716501077333
527357110,11.795475220542
534278170,11.7695577730783
534427090,11.7455830429048
905451390,11.8575877224751
534152120,12.0233477277709
535179120,11.6713675221331
528435060,12.4333556514413
534427140,11.8644590734597
903429110,11.8963989457355
535105110,11.9887985003295
528366070,12.5007522328204
534129040,12.0709806454658
535454070,11.7367223576997
903429080,11.9826728709124
906226090,11.8888317674178
534479130,11.8470037779451
527451290,11.4937600419976
527106150,12.1469385405546
916253320,12.3129681868015
916455010,12.2676715117971
907201220,11.7396134684676
908188150,11.9315737003972
527325090,12.1813655396707
906402070,12.3730579787815
909101010,11.7254988218577
528221100,12.052184786689
528480170,12.406937654799
906475110,12.1491888644892
903228080,11.7424147358632
528228575,12.4739118128616
907227080,11.7171333833165
905109170,12.2970928861849
528228545,12.0994828986685
534275010,11.7587263087625
903425340,11.6890446243596
902128160,11.700568774
533215040,12.2915406856153
911202100,11.3282699024017
528456230,12.1765213004975
535353160,11.7555164020827
902100030,11.4135714986698
528174070,12.1684587659154
528445070,12.3989294690306
902105060,11.7267749067714
909101140,11.8486772119897
532354160,11.7123577893746
528138060,12.2412820841891
527107090,12.1161632052548
904100090,11.8981992425684
528458130,12.5609841889854
535477130,11.9664587358864
533223010,11.9858811233858
528108140,12.7942290369327
907202130,11.9081890260711
527131030,12.4492998456295
527453010,11.9254381818757
907280170,12.2382997181793
528172030,12.6241637028884
905480210,11.7726737554216
902402010,11.8483372822038
528228555,12.0630944113715
902404010,11.8848708944099
907253110,12.3734642499373
906204150,12.455834506757
910201050,11.7719718919144
528174030,12.1482004103654
532476050,12.5056384276811
907265030,12.4081940957573
902109160,11.6889131143923
903231240,11.5432167201613
902103150,11.7550696388873
528174040,12.1650607831226
916125425,12.2114925041666
531478010,11.7075867960503
916403250,12.3100600820197
923252080,11.6996908098466
534175140,11.818741458033
902201120,11.5965902697871
534276190,11.5900629160709
906392090,12.378861786393
916402015,12.1387697054535
905103110,11.7731492872658
907203090,11.6452301422083
903205085,11.7503055404945
528110080,12.6849011256762
903225140,11.6778929804946
903458110,11.5104928525662
535325350,11.7738347048853
528439010,12.3227853168468
535355100,11.6503006708685
905100060,11.7693230625311
903231080,11.5844067335929
902300110,11.7351576020721
527451460,11.5400875517699
535475010,11.9107704832532
528174050,12.1526486619825
527450250,11.5448887636448
905351089,12.0803939711564
535175050,11.8342363471854
923226270,11.4167901849821
908226120,11.4700202613319
531375130,11.9747612417425
905401020,12.3180829819465
527356050,11.9498827908697
534478140,11.812741166263
531375120,11.928920074917
908201100,11.3480492911966
535383060,10.9293179600153
534250370,12.4671965754594
528116010,12.6728041702618
921126030,12.4680593959595
531375100,11.9515843783884
535150210,11.7970605977189
535327160,11.7299725401984
528228440,12.1243620765897
528120170,12.5486883500707
527325110,12.1101522081334
528108010,12.509991603873
909251170,11.9054853776175
528250020,12.1134160766265
527105060,12.1233082024535
534426110,11.8119908701822
534201250,12.0025800882354
907200170,11.8084518686641
908102170,11.8421791403554
535126100,12.0139408698627
533251130,12.1004935328234
532354090,11.8920201643686
905427070,12.2435334500784
528250010,12.0414056991127
905101490,11.7927836228874
527107010,12.1031866030173
534204120,11.8556321179299
528480100,12.124736381434
535376010,11.4840306011593
908102260,11.9230763031681
534104100,12.2049678725402
909250220,12.0139411963086
923252075,11.8100649227345
528480040,12.4535584037956
903206160,11.9246828229255
527106050,12.0672609513583
910226060,11.832112542008
902207080,11.795487487803
535376100,11.6047389297548
535450160,11.3932735965682
908186070,11.9316573011781
528385050,12.4089056892407
903200050,11.4000277911222
903232030,11.4306010926579
527163100,12.1227783782077
907255020,12.4490639268732
528488120,12.1120179727556
527328050,12.0038226534488
907192090,12.3003766389586
907135170,11.8647548323547
905201090,11.9474447792332
905107240,12.0649775352073
907126030,11.8689924984299
902128150,11.8293555686972
527132090,12.2250885600659
534402060,11.9206454341949
531477040,11.946098607489
903430060,11.7669033999163
